company_id,indicator_id,2010,2011,2012,2013,2014,2015,2016
1490983,RealEstateInvestmentsOther,,,669387000,716285000,935962000,,
1490983,RealEstateOtherAcquisitions,,,,13801000,25642000,,
1490983,RealEstatePeriodIncreaseDecrease,,,0,0,,,
1490983,RelatedPartyCosts,,,200000,200000,,,
1490983,RentalProperties,,512902000,,,,,
1490983,RepaymentOfNotesReceivableFromRelatedParties,,,,31700000,0,,
1490983,RepaymentsOfLinesOfCredit,,,,96681000,15435000,,
1490983,RestrictedCashAndCashEquivalents,,,,28200000,,,
1490983,RetainedEarningsAccumulatedDeficit,,-21410000,-37047000,-84143000,-298818000,,
1490983,Revenues,,,,142319000,106741000,,
1490983,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,,,25183000,26387000,,
1490983,SecuredDebt,,186914000,218337000,205531000,300673000,,
1490983,SeniorNotes,,,,96758000,97419000,,
1490983,SeveranceCosts1,,,,,6159000,,
1490983,ShareBasedCompensation,,,,3300000,1729000,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,-3,82000,104000,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,11.68,12.53,9.66,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,377,497000,357000,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,10.83,12.65,9.01,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,488,648000,288000,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,11.07,11.97,11.28,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,-66,255000,613000,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,12.38,11.39,8.75,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,2500000,2500000,5300000,,
1490983,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,1200000,300000,2500000,,
1490983,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,376,496000,357000,,
1490983,StockIssuedDuringPeriodValueNewIssues,,,,299719000,,,
1490983,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,0,0,,
1490983,StockholdersEquity,,227109000,,690388000,473273000,,
1490983,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,231135000,344902000,694981000,482003000,,
1490983,UnrealizedGainLossOnInterestRateCashFlowHedgesPretaxAccumulatedOtherComprehensiveIncomeLoss,,,-200000,,,,
1490983,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,,,0,0,,
1490983,ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,3500000,,
1490983,VariableInterestEntityActivityBetweenVIEAndEntityExpense,,,,,500000,,
1490983,VariableInterestEntityActivityBetweenVIEAndEntityRevenues,,,,,1300000,,
1490983,VariableInterestEntityConsolidatedCarryingAmountAssets,,,,,33500000,,
1490983,VariableInterestEntityConsolidatedCarryingAmountLiabilities,,,,,22300000,,
1490983,WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,436,434,0,,
1490983,WeightedAverageNumberOfDilutedSharesOutstanding,,,35217,60418,65102,,
1490983,WeightedAverageNumberOfSharesOutstandingBasic,,,34781,59984,65102,,
1491029,AccruedLiabilitiesCurrent,,32460,,,,,
1491029,AdditionalPaidInCapital,,48972,,,,,
1491029,AdjustmentsToAdditionalPaidInCapitalOther,,5510,,,,,
1491029,Assets,,1313,,,,,
1491029,AssetsCurrent,,1313,,,,,
1491029,Cash,,1313,,,,,
1491029,CashAndCashEquivalentsAtCarryingValue,,1313,,,,,
1491029,CashAndCashEquivalentsPeriodIncreaseDecrease,,-11444,,,,,
1491029,CommonStockParOrStatedValuePerShare,,0,,,,,
1491029,CommonStockSharesAuthorized,,200000000,,,,,
1491029,CommonStockSharesIssued,,9380000,,,,,
1491029,CommonStockSharesOutstanding,,9380000,,,,,
1491029,CommonStockValue,,938,,,,,
1491029,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,81057,,,,,
1491029,EarningsPerShareBasicAndDiluted,,0,,,,,
1491029,GeneralAndAdministrativeExpense,,900,,,,,
1491029,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-21365,,,,,
1491029,IncomeTaxExpenseBenefit,,0,,,,,
1491029,IncomeTaxesPaid,,0,,,,,
1491029,IncreaseDecreaseInAccruedLiabilities,,4411,,,,,
1491029,InterestPaid,,0,,,,,
1491029,IssuanceOfStockAndWarrantsForServicesOrClaims,,0,,,,,
1491029,LiabilitiesAndStockholdersEquity,,1313,,,,,
1491029,LiabilitiesCurrent,,32460,,,,,
1491029,NetCashProvidedByUsedInFinancingActivities,,5510,,,,,
1491029,NetCashProvidedByUsedInOperatingActivities,,-16954,,,,,
1491029,OperatingExpenses,,21365,,,,,
1491029,PreferredStockParOrStatedValuePerShare,,0,,,,,
1491029,PreferredStockSharesAuthorized,,100000000,,,,,
1491029,PreferredStockSharesIssued,,0,,,,,
1491029,PreferredStockSharesOutstanding,,0,,,,,
1491029,PreferredStockValue,,0,,,,,
1491029,ProceedsFromContributedCapital,,5510,,,,,
1491029,ProceedsFromIssuanceOfCommonStock,,0,,,,,
1491029,ProfessionalFees,,18358,,,,,
1491029,ProfitLoss,,-21365,,,,,
1491029,SharesOutstanding,,0,,,,,
1491029,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-31147,,,,,
1491029,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,9380000,,,,,
1491262,AccountsPayableRelatedPartiesCurrent,,347971,,,,,
1491262,AccountsReceivableRelatedPartiesCurrent,,6674611,,,,,
1491262,AssetRetirementObligation,,,730604,,,,
1491262,AssetRetirementObligationAccretionExpense,,19644,29274,30171,31068,32580,
1491262,AssetRetirementObligationLiabilitiesIncurred,,584675,16169,86,4491,4984,
1491262,AssetRetirementObligationLiabilitiesSettled,,,-9130,10376,10475,13853,
1491262,AssetRetirementObligationsNoncurrent,,694291,730604,750485,775569,799280,
1491262,Assets,,65869089,42059902,32844044,26917826,8096677,
1491262,AssetsCurrent,,9763516,2195410,1547783,872289,404051,
1491262,CapitalLeaseObligationsIncurred,,,,,12477,524,
1491262,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,28768268,38026520,43361232,,
1491262,CapitalizedCostsAssetRetirementCosts,,,681371,671081,665163,,
1491262,CapitalizedCostsOilAndGasProducingActivitiesGross,,,68632760,69322781,69406769,,
1491262,CapitalizedCostsOilAndGasProducingActivitiesNet,,,39864492,31296261,26045537,,
1491262,CapitalizedCostsProvedProperties,,,67951389,68651700,68741606,,
1491262,Cash,,,,10520,3843,22038,
1491262,CashAndCashEquivalentsAtCarryingValue,,3088905,594,,,,
1491262,CashAndCashEquivalentsPeriodIncreaseDecrease,,-48020146,-3088311,,,,
1491262,CashPeriodIncreaseDecrease,,,,9926,-6677,18195,
1491262,CostsAndExpenses,,15098079,20441184,11452216,7227347,19785024,
1491262,CostsIncurredDevelopmentCosts,,,1189076,700311,77429,,
1491262,DepreciationDepletionAndAmortization,,11076036,6533859,3370228,2236771,1364329,
1491262,DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,,615.61,451.77,,
1491262,DueFromAffiliateCurrent,,,2187316,1529763,823186,345686,
1491262,DueToAffiliateCurrent,,,329395,239362,169897,118732,
1491262,GeneralAndAdministrativeExpense,,413115,563792,451891,400366,199380,
1491262,GeneralPartnersCapitalAccount,,60226787,,,,,
1491262,IncreaseDecreaseInDueFromAffiliatesCurrent,,5959639,-4487295,-657553,-706577,-477500,
1491262,IncreaseDecreaseInDueToAffiliatesCurrent,,300358,-18576,-90033,-81942,-51689,
1491262,IncreaseDecreaseInPrepaidTaxes,,,7500,,37760,-8933,
1491262,InterestIncomeOperating,,,,,1038,,
1491262,InvestmentIncomeInterest,,17217,365,1131,,,
1491262,LeaseOperatingExpense,,1419160,1742708,1445341,1117976,1005721,
1491262,LiabilitiesAndStockholdersEquity,,65869089,42059902,32844044,26917826,8096677,
1491262,LiabilitiesCurrent,,347971,329395,239362,169897,118732,
1491262,LimitedPartnersCapitalAccount,,4600040,40999903,,,,
1491262,NaturalGasProductionRevenue,,11965990,5621438,4111372,3264223,1124192,
1491262,NetCashProvidedByUsedInFinancingActivities,,-25000000,-22090001,-8987884,-6595893,-1858917,
1491262,NetCashProvidedByUsedInInvestingActivities,,-51066015,-1189076,-700311,-77429,-46631,
1491262,NetCashProvidedByUsedInOperatingActivities,,28045869,20190766,9698121,6666645,1923743,
1491262,NetIncomeLoss,,22609470,-1736923,-157822,714056,-16934778,
1491262,NetIncomeLossAllocatedToGeneralPartners,,-21005127,,,,,
1491262,NetIncomeLossAllocatedToLimitedPartners,,1604343,-1736923,,,,
1491262,NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,1548.59,-118.97,-10.81,48.91,,
1491262,OilAndCondensateRevenue,,25724342,13082458,7181891,4676142,1726054,
1491262,OilAndGasPropertyFullCostMethodGross,,,68632760,69322781,69406769,69445572,
1491262,OilAndGasPropertyFullCostMethodNet,,56105573,39864492,31296261,26045537,7692626,
1491262,PartnersCapital,,64826827,40999903,31854197,25972360,7178665,
1491262,PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,,1712.33,,,,,
1491262,PartnersCapitalAccountDistributions,,25000000,22090001,8987884,6595893,1858917,
1491262,PaymentsOfCapitalDistribution,,25000000,22090001,8987884,6595893,1858917,
1491262,PaymentsToExploreAndDevelopOilAndGasProperties,,51066015,1189076,700311,77429,118644,
1491262,PrepaidTaxes,,,7500,7500,45260,36327,
1491262,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,72013,
1491262,ProductionTaxExpense,,2170124,668214,266561,335910,140619,
1491262,ResultsOfOperationsAccretionOfAssetRetirementObligations,,,29274,30171,31068,32580,
1491262,Revenues,,37707549,18704261,11294394,7941403,2850246,
1491262,UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,,10903337,5888024,3105256,17042395,
1491262,WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,,14600,14600,14600,14600,,
1491419,AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,481412,
1491419,AccountsPayableCurrent,,,72040,684438,843667,,
1491419,AccountsReceivableNetCurrent,,,,,67876,,
1491419,AccruedIncomeTaxesCurrent,,,,,241813,,
1491419,AccruedLiabilitiesAndOtherLiabilities,,,,,601324,,
1491419,AccruedLiabilitiesCurrent,,,17408,45990,,,
1491419,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1368,3013,2038626,11860,
1491419,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-25932,,
1491419,AdditionalPaidInCapital,,,,,2440947,14030897,
1491419,AdditionalPaidInCapitalCommonStock,,,1385421,3922304,,,
1491419,AdjustmentForAmortization,,,,,799,,
1491419,AdjustmentOfWarrantsGrantedForServices,,,,,934795,,
1491419,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,11461,,
1491419,AmortizationOfDebtDiscountPremium,,,,,,9817,
1491419,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,1800000,
1491419,Assets,,,70381,349191,2553134,5218308,
1491419,AssetsCurrent,,,65895,341110,1593375,52893,
1491419,Cash,,,1956,85608,,,
1491419,CashAcquiredFromAcquisition,,,,,85608,,
1491419,CashAndCashEquivalentsAtCarryingValue,,,,,866951,36898,
1491419,CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,777,
1491419,CashPeriodIncreaseDecrease,,,-47733,,135743,,
1491419,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,0.991,,
1491419,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,2600080,,
1491419,CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,
1491419,CommonStockSharesAuthorized,,,75000000,75000000,75000000,75000000,
1491419,CommonStockSharesIssued,,,6265000,8576666,43275822,45998488,
1491419,CommonStockSharesOutstanding,,,6265000,8576666,43275822,45998488,
1491419,CommonStockValue,,,6265,8576,43276,45998,
1491419,ComprehensiveIncomeNetOfTax,,,,,-5437039,,
1491419,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-5162193,,
1491419,ConversionOfStockAmountIssued1,,,,,477494,,
1491419,ConvertibleLongTermNotesPayable,,,,,,110273,
1491419,CostOfRevenue,,,,,1101267,,
1491419,CostsAndExpensesRelatedParty,,,,,,360000,
1491419,DebtConversionConvertedInstrumentAmount1,,,,,242498,,
1491419,DebtInstrumentInterestRateStatedPercentage,,,,,,0.08,
1491419,DeferredRentCreditCurrent,,,,,80700,,
1491419,DeferredRentCreditNoncurrent,,,,,1049114,,
1491419,DeferredTaxAssetsGross,,,,,,-3331690,
1491419,DeferredTaxAssetsLiabilitiesNetCurrent,,,,,36345,,
1491419,DeferredTaxAssetsNetNoncurrent,,,0,0,,,
1491419,DeferredTaxAssetsOperatingLossCarryforwards,,,,,,-4217871,
1491419,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,2154,
1491419,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,884027,
1491419,DeferredTaxAssetsValuationAllowance,,,,,1026928,-3331690,
1491419,DeferredTaxAssetsValuationAllowanceNoncurrent,,,671896,1902540,1054117,,
1491419,Depreciation,,,,,172986,,
1491419,DepreciationAmortizationAndAccretionNet,,,,,,6336,
1491419,DepreciationDepletionAndAmortization,,,1176,,,,
1491419,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,2273694,5673235,,,
1491419,DueFromRelatedPartiesNoncurrent,,,,,,213331,
1491419,DueToAffiliateCurrentAndNoncurrent,,,,,,213331,
1491419,DueToOtherRelatedPartiesClassifiedCurrent,,,,,1000000,,
1491419,DueToRelatedPartiesCurrent,,,35123,0,127467,117124,
1491419,DueToRelatedPartiesNoncurrent,,,527782,861118,,,
1491419,EarningsPerShareBasicAndDiluted,,,-0.26,,-0.13,-0.08,
1491419,EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-91802,,
1491419,EffectiveIncomeTaxRateContinuingOperations,,,0,,0,0,
1491419,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.34,,0.34,0.34,
1491419,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.34,,-0.34,0.398,
1491419,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,0.058,
1491419,EmployeeRelatedLiabilitiesCurrent,,,36,0,,,
1491419,EquityMethodInvestmentOwnershipPercentage,,,,,,0.5,
1491419,EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,1874205,
1491419,EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,1006429,
1491419,EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,1593210,
1491419,EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,-654464,
1491419,EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,,,,2530669,
1491419,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,1874205,
1491419,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,,,,,867975,
1491419,EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,,,,,937459,
1491419,EquityMethodInvestments,,,,,,4889515,
1491419,FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,39356,,
1491419,FiniteLivedTrademarksGross,,,,,14694,,
1491419,FurnitureAndFixturesGross,,,,,402997,,
1491419,GeneralAndAdministrativeExpense,,,68077,,2839242,,
1491419,GrossProfit,,,,,6335610,,
1491419,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-4892183,,
1491419,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-1524559,,,,
1491419,IncomeLossFromEquityMethodInvestments,,,,,,410553,
1491419,IncomeTaxExpenseBenefit,,,0,,261784,,
1491419,IncomeTaxesPaid,,,0,,84376,,
1491419,IncreaseDecreaseInAccountsPayable,,,60798,,382479,,
1491419,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,284307,
1491419,IncreaseDecreaseInAccountsReceivable,,,,,-69975,,
1491419,IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,177408,,
1491419,IncreaseDecreaseInAccruedLiabilities,,,17408,,38757,,
1491419,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,313339,,
1491419,IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,15779,
1491419,IncreaseDecreaseInEmployeeRelatedLiabilities,,,36,,43627,,
1491419,IncreaseDecreaseInInventories,,,,,110764,,
1491419,IncreaseDecreaseInOperatingCapital,,,,,,4824418,
1491419,IncreaseDecreaseInOtherDeferredLiability,,,,,-88302,,
1491419,IncreaseDecreaseInOtherOperatingLiabilities,,,333336,,138882,,
1491419,IncreaseDecreaseInPrepaidExpense,,,3939,,-300115,15185,
1491419,IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,1475000,,
1491419,IntangibleAssetsNetExcludingGoodwill,,,,,9551,,
1491419,InterestExpense,,,17408,,131707,,
1491419,InterestIncomeExpenseNet,,,,,,-178498,
1491419,InterestPaid,,,0,,,,
1491419,InterestPayableCurrent,,,,,,232733,
1491419,InventoryNet,,,,,161977,,
1491419,InvestmentIncomeInterest,,,5,,,,
1491419,InvestmentIncomeNet,,,,,,410553,
1491419,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,4889515,
1491419,IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,2600080,856500,
1491419,LeaseAndRentalExpense,,,,,850024,,
1491419,LeaseholdImprovementsGross,,,,,1241986,,
1491419,Liabilities,,,952389,2091546,6089731,4987584,
1491419,LiabilitiesAndStockholdersEquity,,,70381,349191,2553134,5218308,
1491419,LiabilitiesCurrent,,,424607,1230428,4798119,4877311,
1491419,LiabilitiesNoncurrent,,,,,1291612,,
1491419,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,,,,,2600080,,
1491419,LongTermNotesPayable,,,,,242498,,
1491419,MachineryAndEquipmentGross,,,,,1343851,,
1491419,MinorityInterest,,,,,-721988,,
1491419,NetCashProvidedByUsedInFinancingActivities,,,750483,,,,
1491419,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,391978,2777314,
1491419,NetCashProvidedByUsedInInvestingActivities,,,-100000,,,,
1491419,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,15358,-223406,
1491419,NetCashProvidedByUsedInOperatingActivities,,,-698216,,,,
1491419,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-179791,-2999941,
1491419,NetIncomeLoss,,,-1524559,,-5432926,-3746944,
1491419,NetIncomeLossAttributableToNoncontrollingInterest,,,,,278959,,
1491419,NonoperatingIncomeExpense,,,,,-2731787,,
1491419,NotesAndLoansReceivableNetNoncurrent,,,0,,,,
1491419,NotesPayableRelatedPartiesClassifiedCurrent,,,300000,500000,1701124,2784000,
1491419,OfficersCompensation,,,0,,,,
1491419,OperatingExpenses,,,1407156,,8496006,3979000,
1491419,OperatingIncomeLoss,,,-1407156,,-2160396,-3979000,
1491419,OperatingLeasesFutureMinimumPaymentsDue,,,,,11111754,,
1491419,OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,813436,,
1491419,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,813436,,
1491419,OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,813436,,
1491419,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,813436,,
1491419,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,813436,,
1491419,OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,7044574,,
1491419,OperatingLossCarryforwards,,,1976166,5595707,1942041,,
1491419,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,-4113,,
1491419,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-8226,,
1491419,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-4113,,
